,method1,method2,metric,value,dataName
131,infomap,multilevel,nmi,0.06395518829616764,Copperfield
133,infomap,multilevel,rand,0.21058558558558543,Copperfield
134,infomap,multilevel,adjusted_rand,0.008319416712402624,Copperfield
0,infomap,multilevel,vi,0.8995461247494578,Bsubtilis
1,infomap,multilevel,nmi,0.7955610973108184,Bsubtilis
2,infomap,multilevel,split-join,117.0,Bsubtilis
3,infomap,multilevel,rand,0.9453277621011501,Bsubtilis
4,infomap,multilevel,adjusted_rand,0.7490961250021558,Bsubtilis
5,infomap,multilevel,vi,1.0160615609776653,Bsubtilis
6,infomap,multilevel,nmi,0.7618616742682058,Bsubtilis
7,infomap,multilevel,split-join,111.0,Bsubtilis
8,infomap,multilevel,rand,0.9267419144779685,Bsubtilis
9,infomap,multilevel,adjusted_rand,0.7153362079258404,Bsubtilis
10,infomap,multilevel,vi,1.206291429934884,Bsubtilis
11,infomap,multilevel,nmi,0.791082577104398,Bsubtilis
12,infomap,multilevel,split-join,110.0,Bsubtilis
13,infomap,multilevel,rand,0.9356142826134144,Bsubtilis
14,infomap,multilevel,adjusted_rand,0.689145257341937,Bsubtilis
15,infomap,multilevel,vi,1.06384277348659,Bsubtilis
16,infomap,multilevel,nmi,0.7970990926836972,Bsubtilis
17,infomap,multilevel,split-join,115.0,Bsubtilis
18,infomap,multilevel,rand,0.9349088343824616,Bsubtilis
19,infomap,multilevel,adjusted_rand,0.6990571564390546,Bsubtilis
20,infomap,multilevel,vi,1.060591989274108,Bsubtilis
21,infomap,multilevel,nmi,0.8146140289036454,Bsubtilis
22,infomap,multilevel,split-join,121.0,Bsubtilis
23,infomap,multilevel,rand,0.9417733883221188,Bsubtilis
24,infomap,multilevel,adjusted_rand,0.6931878916419179,Bsubtilis
25,infomap,multilevel,vi,1.052376200169928,Bsubtilis
26,infomap,multilevel,nmi,0.8068047528906818,Bsubtilis
28,infomap,multilevel,rand,0.8841165617538528,Bsubtilis
29,infomap,multilevel,adjusted_rand,0.7663038282103448,Bsubtilis
30,infomap,multilevel,vi,0.9478334903547418,Bsubtilis
31,infomap,multilevel,nmi,0.8385406756946544,Bsubtilis
32,infomap,multilevel,split-join,123.0,Bsubtilis
33,infomap,multilevel,rand,0.9392229216409813,Bsubtilis
34,infomap,multilevel,adjusted_rand,0.7253968661505638,Bsubtilis
35,infomap,multilevel,vi,1.0197603670144146,Bsubtilis
36,infomap,multilevel,nmi,0.787403847748894,Bsubtilis
37,infomap,multilevel,split-join,105.0,Bsubtilis
38,infomap,multilevel,rand,0.9381918819188193,Bsubtilis
39,infomap,multilevel,adjusted_rand,0.7339829905193325,Bsubtilis
40,infomap,multilevel,vi,0.964721668493921,Bsubtilis
41,infomap,multilevel,nmi,0.7456412225072628,Bsubtilis
42,infomap,multilevel,split-join,116.0,Bsubtilis
43,infomap,multilevel,rand,0.9276915563273279,Bsubtilis
44,infomap,multilevel,adjusted_rand,0.7169033415879215,Bsubtilis
45,infomap,multilevel,vi,1.018627341116232,Bsubtilis
46,infomap,multilevel,nmi,0.793875610108291,Bsubtilis
47,infomap,multilevel,split-join,112.0,Bsubtilis
48,infomap,multilevel,rand,0.941285001085305,Bsubtilis
49,infomap,multilevel,adjusted_rand,0.6977179030958098,Bsubtilis
50,infomap,multilevel,vi,1.066079805501881,Bsubtilis
51,infomap,multilevel,nmi,0.7984083540824137,Bsubtilis
52,infomap,multilevel,split-join,129.0,Bsubtilis
53,infomap,multilevel,rand,0.9322227045799869,Bsubtilis
54,infomap,multilevel,adjusted_rand,0.6617327998805642,Bsubtilis
55,infomap,multilevel,vi,0.9975265980913943,Bsubtilis
56,infomap,multilevel,nmi,0.8043363128028337,Bsubtilis
57,infomap,multilevel,split-join,119.0,Bsubtilis
58,infomap,multilevel,rand,0.9391686563924462,Bsubtilis
59,infomap,multilevel,adjusted_rand,0.7166770693738181,Bsubtilis
60,infomap,multilevel,vi,0.9797216600711196,Bsubtilis
61,infomap,multilevel,nmi,0.8118920827519328,Bsubtilis
62,infomap,multilevel,split-join,107.0,Bsubtilis
63,infomap,multilevel,rand,0.9357770783590189,Bsubtilis
64,infomap,multilevel,adjusted_rand,0.6956416501241756,Bsubtilis
65,infomap,multilevel,vi,0.9949737089700554,Bsubtilis
66,infomap,multilevel,nmi,0.789612543004893,Bsubtilis
68,infomap,multilevel,rand,0.9245984371608421,Bsubtilis
69,infomap,multilevel,adjusted_rand,0.7403104276707512,Bsubtilis
70,infomap,multilevel,vi,1.1014662118582033,Bsubtilis
71,infomap,multilevel,nmi,0.805929055037149,Bsubtilis
73,infomap,multilevel,rand,0.9350987627523333,Bsubtilis
74,infomap,multilevel,adjusted_rand,0.6862576100432851,Bsubtilis
75,infomap,multilevel,vi,0.8267529687207444,Bsubtilis
76,infomap,multilevel,nmi,0.8134116461794715,Bsubtilis
77,infomap,multilevel,split-join,114.0,Bsubtilis
78,infomap,multilevel,rand,0.9100824831777731,Bsubtilis
79,infomap,multilevel,adjusted_rand,0.5715373653155315,Bsubtilis
80,infomap,multilevel,vi,0.8612768246877329,Bsubtilis
81,infomap,multilevel,nmi,0.7944229992590066,Bsubtilis
83,infomap,multilevel,rand,0.9290753201649664,Bsubtilis
84,infomap,multilevel,adjusted_rand,0.6451119080053663,Bsubtilis
85,infomap,multilevel,vi,0.9459021660723979,Bsubtilis
86,infomap,multilevel,nmi,0.7785212278596391,Bsubtilis
88,infomap,multilevel,rand,0.9324668981983937,Bsubtilis
89,infomap,multilevel,adjusted_rand,0.7307121184972848,Bsubtilis
0,infomap,multilevel,vi,0.22161894824556816,Iceland
1,infomap,multilevel,nmi,0.904339612600459,Iceland
2,infomap,multilevel,split-join,25.0,Iceland
3,infomap,multilevel,rand,0.9656264133876072,Iceland
4,infomap,multilevel,adjusted_rand,0.8972835314091686,Iceland
5,infomap,multilevel,vi,0.1715598532658329,Iceland
6,infomap,multilevel,nmi,0.7922725825968451,Iceland
7,infomap,multilevel,split-join,20.0,Iceland
8,infomap,multilevel,rand,0.9068294889190412,Iceland
9,infomap,multilevel,adjusted_rand,0.5230647309828224,Iceland
10,infomap,multilevel,vi,0.37830229445546903,Iceland
11,infomap,multilevel,nmi,0.770860481865825,Iceland
12,infomap,multilevel,split-join,6.0,Iceland
13,infomap,multilevel,rand,0.8661239258254183,Iceland
14,infomap,multilevel,adjusted_rand,0.6699349531279896,Iceland
15,infomap,multilevel,vi,0.7932381252449425,Iceland
16,infomap,multilevel,nmi,0.7568693536248375,Iceland
17,infomap,multilevel,split-join,29.0,Iceland
18,infomap,multilevel,rand,0.984622342831298,Iceland
19,infomap,multilevel,adjusted_rand,0.908076465745907,Iceland
20,infomap,multilevel,vi,0.6909502043266125,Iceland
21,infomap,multilevel,nmi,0.9512502721595923,Iceland
24,infomap,multilevel,adjusted_rand,0.9467582854204645,Iceland
26,infomap,multilevel,nmi,0.77672396749662,Iceland
27,infomap,multilevel,split-join,4.0,Iceland
29,infomap,multilevel,adjusted_rand,0.6930139322176571,Iceland
31,infomap,multilevel,nmi,0.9081985054157712,Iceland
36,infomap,multilevel,nmi,0.9720760064801769,Iceland
38,infomap,multilevel,rand,0.9773857982813207,Iceland
40,infomap,multilevel,vi,0.2652759387161989,Iceland
41,infomap,multilevel,nmi,0.9246203026591252,Iceland
43,infomap,multilevel,rand,0.9728629579375848,Iceland
44,infomap,multilevel,adjusted_rand,0.6448391441098392,Iceland
46,infomap,multilevel,nmi,0.8304807921384364,Iceland
47,infomap,multilevel,split-join,8.0,Iceland
48,infomap,multilevel,rand,0.9764812302125734,Iceland
49,infomap,multilevel,adjusted_rand,0.9438578375152885,Iceland
50,infomap,multilevel,vi,0.8564778892364502,Iceland
52,infomap,multilevel,split-join,12.0,Iceland
54,infomap,multilevel,adjusted_rand,0.5947382570018088,Iceland
57,infomap,multilevel,split-join,18.0,Iceland
63,infomap,multilevel,rand,0.8968792401628222,Iceland
71,infomap,multilevel,nmi,0.8052276482137354,Iceland
77,infomap,multilevel,split-join,22.0,Iceland
79,infomap,multilevel,adjusted_rand,0.8874270015337264,Iceland
81,infomap,multilevel,nmi,0.9354814768322068,Iceland
82,infomap,multilevel,split-join,27.0,Iceland
83,infomap,multilevel,rand,0.9402985074626864,Iceland
86,infomap,multilevel,nmi,0.7138135493483851,Iceland
87,infomap,multilevel,split-join,10.0,Iceland
90,infomap,multilevel,vi,0.4352604628131447,Iceland
91,infomap,multilevel,nmi,0.9348309466071122,Iceland
94,infomap,multilevel,adjusted_rand,0.6007067338798552,Iceland
95,infomap,multilevel,vi,0.6995220397945756,Iceland
103,infomap,multilevel,rand,0.9601990049751243,Iceland
106,infomap,multilevel,nmi,0.919006821925958,Iceland
119,infomap,multilevel,adjusted_rand,0.9194020559584094,Iceland
120,infomap,multilevel,vi,0.32223410707387545,Iceland
124,infomap,multilevel,adjusted_rand,0.921703360912448,Iceland
125,infomap,multilevel,vi,0.2845862090051021,Iceland
132,infomap,multilevel,split-join,24.0,Iceland
134,infomap,multilevel,adjusted_rand,0.5525360884194195,Iceland
138,infomap,multilevel,rand,0.8778833107191317,Iceland
148,infomap,multilevel,rand,0.8815015829941204,Iceland
154,infomap,multilevel,adjusted_rand,0.6331380066195667,Iceland
159,infomap,multilevel,adjusted_rand,0.8454761593936301,Iceland
165,infomap,multilevel,vi,0.17420485866211344,Iceland
166,infomap,multilevel,nmi,0.8923352427801546,Iceland
169,infomap,multilevel,adjusted_rand,0.8835635232781481,Iceland
171,infomap,multilevel,nmi,0.8962265366727609,Iceland
175,infomap,multilevel,vi,0.6007664837100211,Iceland
186,infomap,multilevel,nmi,0.8695651421506221,Iceland
0,infomap,multilevel,vi,0.46411494245917106,Zebra
1,infomap,multilevel,nmi,0.7457356098144086,Zebra
2,infomap,multilevel,split-join,4.0,Zebra
3,infomap,multilevel,rand,0.9051383399209485,Zebra
4,infomap,multilevel,adjusted_rand,0.808054624770816,Zebra
0,infomap,multilevel,vi,0.17816666962408823,Dolphins
1,infomap,multilevel,nmi,0.8218605660367149,Dolphins
2,infomap,multilevel,split-join,12.0,Dolphins
3,infomap,multilevel,rand,0.9735589635113696,Dolphins
4,infomap,multilevel,adjusted_rand,0.8274961271425113,Dolphins
5,infomap,multilevel,vi,0.3686048359866243,Dolphins
6,infomap,multilevel,nmi,0.8777108258434729,Dolphins
7,infomap,multilevel,split-join,14.0,Dolphins
8,infomap,multilevel,rand,0.9217345319936542,Dolphins
9,infomap,multilevel,adjusted_rand,0.7004363928636348,Dolphins
10,infomap,multilevel,vi,0.26733100170961466,Dolphins
11,infomap,multilevel,nmi,0.8443615224727118,Dolphins
12,infomap,multilevel,split-join,6.0,Dolphins
13,infomap,multilevel,rand,0.9687995769434162,Dolphins
14,infomap,multilevel,adjusted_rand,0.7611509759877652,Dolphins
16,infomap,multilevel,nmi,0.9114029260932063,Dolphins
17,infomap,multilevel,split-join,11.0,Dolphins
18,infomap,multilevel,rand,0.9386567953463777,Dolphins
19,infomap,multilevel,adjusted_rand,0.8586781291550226,Dolphins
20,infomap,multilevel,vi,0.37592582463210134,Dolphins
23,infomap,multilevel,rand,0.9196192490745637,Dolphins
24,infomap,multilevel,adjusted_rand,0.9296188774750627,Dolphins
25,infomap,multilevel,vi,0.4084693994266817,Dolphins
26,infomap,multilevel,nmi,0.8535395342000681,Dolphins
27,infomap,multilevel,split-join,13.0,Dolphins
28,infomap,multilevel,rand,0.9153886832363831,Dolphins
29,infomap,multilevel,adjusted_rand,0.8749987907945611,Dolphins
30,infomap,multilevel,vi,0.6670198417773396,Dolphins
31,infomap,multilevel,nmi,0.8316101742358809,Dolphins
33,infomap,multilevel,rand,0.9000528820729774,Dolphins
34,infomap,multilevel,adjusted_rand,0.6599190873755894,Dolphins
35,infomap,multilevel,vi,0.34294424543376234,Dolphins
37,infomap,multilevel,split-join,0.0,Dolphins
38,infomap,multilevel,rand,0.9756742464304601,Dolphins
39,infomap,multilevel,adjusted_rand,0.8063471548332878,Dolphins
41,infomap,multilevel,nmi,0.8396902740389085,Dolphins
42,infomap,multilevel,split-join,8.0,Dolphins
43,infomap,multilevel,rand,0.9629825489159173,Dolphins
44,infomap,multilevel,adjusted_rand,0.9108592567143788,Dolphins
45,infomap,multilevel,vi,0.16882040073018345,Dolphins
46,infomap,multilevel,nmi,0.9671577684226496,Dolphins
48,infomap,multilevel,rand,0.9566367001586463,Dolphins
49,infomap,multilevel,adjusted_rand,0.8729914045465643,Dolphins
50,infomap,multilevel,vi,0.47663211165664165,Dolphins
51,infomap,multilevel,nmi,0.8672211227356309,Dolphins
53,infomap,multilevel,rand,0.9148598625066102,Dolphins
55,infomap,multilevel,vi,0.4411948864209938,Dolphins
56,infomap,multilevel,nmi,0.8422826583182079,Dolphins
58,infomap,multilevel,rand,0.8831306187202539,Dolphins
59,infomap,multilevel,adjusted_rand,0.7657892536777349,Dolphins
61,infomap,multilevel,nmi,0.8727279607657477,Dolphins
63,infomap,multilevel,rand,0.9777895293495505,Dolphins
65,infomap,multilevel,vi,0.6411851543257416,Dolphins
68,infomap,multilevel,rand,0.9518773135906929,Dolphins
70,infomap,multilevel,vi,0.5904533020163019,Dolphins
71,infomap,multilevel,nmi,0.8818064122723202,Dolphins
76,infomap,multilevel,nmi,0.8487511357437312,Dolphins
77,infomap,multilevel,split-join,18.0,Dolphins
80,infomap,multilevel,vi,0.47328358620356425,Dolphins
81,infomap,multilevel,nmi,0.9647144621648447,Dolphins
83,infomap,multilevel,rand,0.9317821258593337,Dolphins
85,infomap,multilevel,vi,0.4454976713337029,Dolphins
92,infomap,multilevel,split-join,15.0,Dolphins
93,infomap,multilevel,rand,0.9386567953463775,Dolphins
94,infomap,multilevel,adjusted_rand,0.8457457176394014,Dolphins
95,infomap,multilevel,vi,0.28303214491165196,Dolphins
97,infomap,multilevel,split-join,4.0,Dolphins
98,infomap,multilevel,rand,0.9513484928609203,Dolphins
100,infomap,multilevel,vi,0.5221135570577373,Dolphins
101,infomap,multilevel,nmi,0.8813978798889844,Dolphins
104,infomap,multilevel,adjusted_rand,0.8152471346677747,Dolphins
113,infomap,multilevel,rand,0.9497620306716023,Dolphins
114,infomap,multilevel,adjusted_rand,0.8282683651136254,Dolphins
115,infomap,multilevel,vi,0.10127383427700876,Dolphins
116,infomap,multilevel,nmi,0.8138134376078215,Dolphins
119,infomap,multilevel,adjusted_rand,0.7850288549628535,Dolphins
121,infomap,multilevel,nmi,0.9396221068246445,Dolphins
125,infomap,multilevel,vi,0.4491379108685738,Dolphins
126,infomap,multilevel,nmi,0.9503495750078393,Dolphins
127,infomap,multilevel,split-join,19.0,Dolphins
130,infomap,multilevel,vi,0.18175831063464232,Dolphins
137,infomap,multilevel,split-join,10.0,Dolphins
140,infomap,multilevel,vi,0.0,Dolphins
141,infomap,multilevel,nmi,0.8505667919889158,Dolphins
143,infomap,multilevel,rand,0.9106292966684295,Dolphins
144,infomap,multilevel,adjusted_rand,0.8642040132720433,Dolphins
149,infomap,multilevel,adjusted_rand,0.8521387878039132,Dolphins
152,infomap,multilevel,split-join,9.0,Dolphins
155,infomap,multilevel,vi,0.44543447191234,Dolphins
160,infomap,multilevel,vi,0.46301848470165297,Dolphins
161,infomap,multilevel,nmi,0.8397920329534586,Dolphins
163,infomap,multilevel,rand,0.8979375991538868,Dolphins
164,infomap,multilevel,adjusted_rand,0.9246396171644728,Dolphins
166,infomap,multilevel,nmi,0.885718759661325,Dolphins
168,infomap,multilevel,rand,0.9439450026441036,Dolphins
170,infomap,multilevel,vi,0.5424687206980026,Dolphins
171,infomap,multilevel,nmi,0.8780307998880751,Dolphins
175,infomap,multilevel,vi,0.40470550706841824,Dolphins
179,infomap,multilevel,adjusted_rand,0.8250558939171998,Dolphins
181,infomap,multilevel,nmi,0.837261540990928,Dolphins
187,infomap,multilevel,split-join,2.0,Dolphins
195,infomap,multilevel,vi,0.5642923189786622,Dolphins
196,infomap,multilevel,nmi,0.9090402368868528,Dolphins
0,infomap,multilevel,vi,0.2983032981839262,YeastB
1,infomap,multilevel,nmi,0.8591718613387243,YeastB
2,infomap,multilevel,split-join,6.0,YeastB
3,infomap,multilevel,rand,0.8888888888888887,YeastB
4,infomap,multilevel,adjusted_rand,1.0,YeastB
5,infomap,multilevel,vi,0.3112812128548117,YeastB
6,infomap,multilevel,nmi,0.8985861011268419,YeastB
8,infomap,multilevel,rand,0.8543543543543543,YeastB
9,infomap,multilevel,adjusted_rand,0.7075795970594875,YeastB
12,infomap,multilevel,split-join,7.0,YeastB
18,infomap,multilevel,rand,0.9009009009009008,YeastB
20,infomap,multilevel,vi,0.4806822640062425,YeastB
24,infomap,multilevel,adjusted_rand,0.726280917627718,YeastB
25,infomap,multilevel,vi,0.4936601786771275,YeastB
26,infomap,multilevel,nmi,0.9024015824515099,YeastB
28,infomap,multilevel,rand,0.8603603603603602,YeastB
29,infomap,multilevel,adjusted_rand,0.6919904004799757,YeastB
33,infomap,multilevel,rand,0.8948948948948948,YeastB
35,infomap,multilevel,vi,0.4321602666075228,YeastB
36,infomap,multilevel,nmi,0.896717404507635,YeastB
42,infomap,multilevel,split-join,10.0,YeastB
48,infomap,multilevel,rand,1.0,YeastB
49,infomap,multilevel,adjusted_rand,0.6137583852491358,YeastB
51,infomap,multilevel,nmi,0.8290078851551467,YeastB
77,infomap,multilevel,split-join,8.0,YeastB
80,infomap,multilevel,vi,0.18237896582231627,YeastB
82,infomap,multilevel,split-join,9.0,YeastB
89,infomap,multilevel,adjusted_rand,0.6322364592858243,YeastB
92,infomap,multilevel,split-join,3.0,YeastB
114,infomap,multilevel,adjusted_rand,0.9041256571300613,YeastB
150,infomap,multilevel,vi,0.6145392324298387,YeastB
171,infomap,multilevel,nmi,0.8327513022781962,YeastB
212,infomap,multilevel,split-join,11.0,YeastB
240,infomap,multilevel,vi,0.0,YeastB
248,infomap,multilevel,rand,0.9594594594594595,YeastB
0,infomap,multilevel,vi,0.3012684130927332,YeastA
1,infomap,multilevel,nmi,0.9177402551149914,YeastA
2,infomap,multilevel,split-join,6.0,YeastA
3,infomap,multilevel,rand,0.9745390693590871,YeastA
4,infomap,multilevel,adjusted_rand,0.906736614441129,YeastA
5,infomap,multilevel,vi,0.19299317741440225,YeastA
6,infomap,multilevel,nmi,0.9472526195362408,YeastA
12,infomap,multilevel,split-join,8.0,YeastA
18,infomap,multilevel,rand,0.9622475856014048,YeastA
34,infomap,multilevel,adjusted_rand,0.8610877118343616,YeastA
105,infomap,multilevel,vi,0.3879826970895648,YeastA
154,infomap,multilevel,adjusted_rand,0.8363533408833527,YeastA
0,infomap,multilevel,vi,1.1072066128108038,Jazz
1,infomap,multilevel,nmi,0.5286757087281203,Jazz
2,infomap,multilevel,split-join,89.0,Jazz
3,infomap,multilevel,rand,0.6480028713531252,Jazz
4,infomap,multilevel,adjusted_rand,0.32225186193177807,Jazz
6,infomap,multilevel,nmi,0.5456502811956682,Jazz
7,infomap,multilevel,split-join,76.0,Jazz
8,infomap,multilevel,rand,0.6606163154386506,Jazz
9,infomap,multilevel,adjusted_rand,0.3348926745763604,Jazz
10,infomap,multilevel,vi,1.0608560612604847,Jazz
11,infomap,multilevel,nmi,0.5506961852552416,Jazz
12,infomap,multilevel,split-join,90.0,Jazz
13,infomap,multilevel,rand,0.6852279136543098,Jazz
14,infomap,multilevel,adjusted_rand,0.3256612735765631,Jazz
15,infomap,multilevel,vi,1.0652310326067078,Jazz
16,infomap,multilevel,nmi,0.5295143119202491,Jazz
18,infomap,multilevel,rand,0.6564118340768087,Jazz
19,infomap,multilevel,adjusted_rand,0.32987363331759817,Jazz
20,infomap,multilevel,vi,0.7922670173989261,Jazz
21,infomap,multilevel,nmi,0.528705166633395,Jazz
22,infomap,multilevel,split-join,78.0,Jazz
23,infomap,multilevel,rand,0.7166077013792753,Jazz
24,infomap,multilevel,adjusted_rand,0.3134830805232534,Jazz
25,infomap,multilevel,vi,1.0381001295871182,Jazz
27,infomap,multilevel,split-join,92.0,Jazz
28,infomap,multilevel,rand,0.653796851766395,Jazz
29,infomap,multilevel,adjusted_rand,0.4490004074397409,Jazz
30,infomap,multilevel,vi,0.8431902043242334,Jazz
31,infomap,multilevel,nmi,0.5312851397423245,Jazz
35,infomap,multilevel,vi,0.8437936711703655,Jazz
37,infomap,multilevel,split-join,91.0,Jazz
40,infomap,multilevel,vi,1.0529446683550139,Jazz
41,infomap,multilevel,nmi,0.5282545724718603,Jazz
